onset	duration	total_event_number	stream_number	event_num_per_stream	timing_predictability	target_col	target_ori	n_targets	n_distractors	is_target	ori_pair_num	att_ori	unatt_ori	gabor_phase_att	gabor_phase_unatt	blank_dur	response	rt	correct	time_stimon	time_stimoff	stim_dur	ISI_dur
49314	100	0	0	0	1	1	90	1	2	3	1	112.5	67.5	0.219495629409912	1.35096125568851	0.2	0	0	0	219.734259956051	219.834202636499	0.0999426804482937	-1
49389	100	1	0	1	1	1	90	1	2	3	1	22.5	67.5	1.81657044620698	-1.39167359333846	0.2	0	0	0	220.03425525059	220.13420817093	0.0999529203400016	0.200052614090964
49464	100	2	0	2	1	1	90	1	2	3	2	67.5	112.5	-0.757303919814179	2.66948914779642	0.2	0	0	0	220.33423640416	220.434219313087	0.0999829089269042	0.200028233230114
49539	100	3	0	3	1	1	90	1	2	3	1	22.5	157.5	-2.52399448438338	-0.0531183093549066	0.2	0	0	0	220.634255348239	220.734229479916	0.0999741316772997	0.200036035152152
49614	100	4	0	4	1	1	90	1	2	0	2	157.5	22.5	-0.922565192361746	2.23372691721125	0.2	0	0	0	220.934241133975	221.034241353394	0.100000219419599	0.200011654058471
49689	100	5	0	5	1	1	90	1	2	0	2	157.5	112.5	-1.1805274553439	1.19630180249789	0.2	0	0	0	221.234261053381	221.334244693629	0.0999836402479559	0.200019699987024
49764	100	6	0	6	1	1	90	1	2	0	1	22.5	67.5	2.72704959713356	2.86719200201089	0.2	0	0	0	221.53427000111	221.63425315381	0.0999831527005881	0.200025307480246
49839	100	7	0	7	1	1	90	1	2	0	1	22.5	157.5	1.18822909675378	1.14637611575138	0.2	0	0	0	221.834279924165	221.934254543623	0.0999746194574982	0.20002677035518
49914	100	8	0	8	1	1	90	1	2	0	2	157.5	22.5	0.261460513166679	-0.45971751004236	0.2	0	0	0	222.134272049181	222.23427470657	0.100002657389268	0.200017505558208
49989	100	9	0	9	1	1	90	1	2	0	1	112.5	67.5	0.767229872983299	-0.59146803332651	0.2	0	0	0	222.434317568317	222.534283166751	0.0999655984342098	0.200042861746624
50064	100	10	0	10	1	1	90	1	2	0	1	112.5	157.5	-2.35795096504798	0.676578329127752	0.2	0	0	0	222.734314569505	222.834293577354	0.0999790078494698	0.200031402753666
50139	100	11	0	11	1	1	90	1	2	0	1	112.5	157.5	0.215229966215032	1.59511573986563	0.2	0	0	0	223.03432083549	223.134322030004	0.100001194514334	0.200027258135378
